word;metric
trash;0.3782110229900607
objectionable;0.2516228909112556
queer;0.6512261702482205
fork;0.8289156172633805
hiss;0.49660918458544534
censor;0.39897699297039485
jealously;0.2549888029055357
verbal;0.5682372423314326
everybody;0.488610210505964
inlaid;0.3724202191899105
ivory;0.7129302805423492
jeweled;0.3483422305702014
locality;0.6239450055856255
inquisitor;0.2578870870815111
hind;0.7259245408384352
diocese;0.43812433193538497
session;0.43959699792912926
consecutive;0.7196433493464875
accompanying;0.6365558141203974
shrewdly;0.26418438956172247
saloon;0.36640885982976656
authentic;0.3434972179373831
lunge;0.25995844521513745
flounder;0.37289108063207116
boisterous;0.20384298178380933
wedding;0.6126498484808481
wherein;0.4033104942738312
saw;0.6799237574426803
glean;0.3706892500004791
sheaf;0.36271188613754907
quotation;0.403468383551744
fiction;0.5946805587683218
midway;0.6105589057778117
cab;0.7521942010228916
starch;0.47651941696063044
gum;0.7831602456018597
oil;0.6594860568112987
beacon;0.6768122287721812
womb;0.5155294738646587
location;0.6259072162642467
frankness;0.31801270970817486
indicative;0.4834267910451398
crave;0.5406940052554753
sample;0.7183029363445953
skirt;0.5283209298983867
rudely;0.3136900762014109
slab;0.551734672586924
pole;0.8199987342996073
plaster;0.3514332170818919
partition;0.6533529641359123
abominable;0.3294021512298302
chagrin;0.31006363339444143
plausibility;0.20340282822944364
preface;0.35024888440263313
linear;0.672013571114672
veritable;0.4295739964420085
metamorphosis;0.2289569894834833
bequest;0.3688082640219828
exposed;0.6012261462224715
spectrum;0.6240833226291035
module;0.8195090227399142
rake;0.5475454135178689
marauder;0.15630696270827002
illusion;0.531589200039037
certainty;0.4639942675557535
ineffable;0.26073880206456057
infidelity;0.2876454544450946
kitty;0.5817262716648742
killing;0.6809632248739936
homeless;0.3139390654404386
hoist;0.4687957767039161
clump;0.4134012494565138
prank;0.4042523222635044
bowl;0.7666667848785951
selection;0.3088558939083244
fourteen;0.5914689610751205
distend;0.47605692982919057
tunic;0.39633224152731983
button;0.7245168465964904
kilt;0.408122920999666
bygone;0.42805041336423155
freight;0.7469379175912482
purse;0.38982495360299446
hospitality;0.37024571699852993
disposal;0.2544115921528706
poisonous;0.3246047321953276
weasel;0.459941997303385
subscriber;0.2938241190364401
mortgage;0.3676487613698017
surety;0.41870146599674085
umpire;0.3533773750763711
descriptive;0.6209317673457134
shameful;0.36400439258924705
exemplify;0.3621449770641015
darken;0.45510031571242154
uncomfortably;0.1785795604446472
heroism;0.26336605691814885
mesh;0.3049453189501283
tacit;0.29316841878716066
sparse;0.4457061762353786
aisle;0.48976176398494414
bedroom;0.3369750567611277
hornet;0.6765725258038425
visage;0.5915898414257718
celebration;0.5182160035491997
census;0.741373870859511
calculation;0.6381197817040423
sponge;0.439882873849807
sinister;0.2670405684194359
enhancement;0.3202921661805529
acceptable;0.3446011068000275
brig;0.6159775695586853
monk;0.717497562045196
vigil;0.4378005268715819
absently;0.3495466496119842
mite;0.43734599780414857
blooming;0.34197098540568216
revolutionize;0.3055475257832494
spinster;0.38670990148600687
narrate;0.4162529867071355
governess;0.41689301201005713
transient;0.4508860247646802
irresistibly;0.14796599456786816
poker;0.6274752872090288
switch;0.6625158638406541
supervision;0.6408136839933692
seriousness;0.3718337444854136
hardness;0.4246731247508327
carving;0.41268806360985244
holiness;0.3664313516723112
depose;0.3800581593338419
coerce;0.31127809757329705
dining;0.626584064381794
solicit;0.4127393310847976
unremitting;0.2266680075264742
materially;0.32559756969369935
amend;0.42288067367718507
weakly;0.47200709542036273
concourse;0.4680333317669099
stifle;0.4156285998709748
coherence;0.41967770836420437
subjection;0.3724002444752231
crack;0.5939473328216445
contributor;0.4398339757574256
intrude;0.5694290911085625
indigenous;0.426466083323464
infernal;0.30766157895393814
indies;0.6000934788599256
manhattan;0.5606814018177649
remorse;0.4181918051567075
minutely;0.3179694201511587
redouble;0.26551838476148304
thrice;0.4098224488838704
nutritious;0.24233779727375654
enrapture;0.31197923599723937
epic;0.6785870911833737
prune;0.5419092604531897
intercession;0.3103637398414021
fervent;0.3559889518720449
orthodoxy;0.33045381214140623
bull;0.7914564377087866
highlands;0.7450073202683741
connoisseur;0.18100768069013723
winkle;0.49500744282711984
exhale;0.4067973932353406
crony;0.3874307316012015
evert;0.4551128988649422
tournament;0.4900659115366607
husk;0.416051041509958
wrestling;0.6054180871151132
corpus;0.7346137482627605
package;0.6336567162098482
botanical;0.5100904753167882
sweeten;0.4470953738075222
carter;0.620090473601788
goblet;0.4225894140003828
feud;0.5951436117059673
intentionally;0.39995225185467764
babel;0.6025520188750327
continuation;0.47054129250076976
stitch;0.5984971103804295
pastime;0.3335054185171975
adhere;0.4587564136844243
wager;0.42506839747913217
mutually;0.3348932203527732
literal;0.6587505925982033
vortex;0.4230392388310889
utility;0.8022118327585911
kidney;0.4185606139892504
unaccustomed;0.30508642458061236
vertigo;0.5021938439335941
nausea;0.2662110705514641
vomit;0.433606337051654
cull;0.4501998206535449
disapproval;0.18536756829316103
ruling;0.7428890044069343
amorous;0.38821411739988715
overpower;0.41116186153338463
richness;0.2872872165656416
armor;0.6224082156112717
drip;0.4093263968784687
mermaid;0.30383708744016374
remoteness;0.41390640426922043
ravage;0.44504555815641855
alcohol;0.578725293311271
pumpkin;0.6029940399073949
pork;0.5171044471812429
clink;0.5218037714466377
knocker;0.34047167920851185
tapestry;0.38778879068064964
brake;0.7459669226057881
herb;0.7033422810218399
rosemary;0.5693188455793733
vandal;0.4300116135765605
southwestern;0.48458494951736875
manifestation;0.6471007734933851
regarding;0.7126541213107966
surveyor;0.4030819980307997
mourning;0.4080150551581355
robin;0.534823087200487
consolidate;0.3564894321120288
allegiance;0.37452064141495384
barter;0.2813074285021082
overloaded;0.38141500276674467
gland;0.4246477698646817
digestion;0.33453622389227433
thriving;0.31912598302742734
disclaim;0.31219784510595366
adviser;0.35028944900219205
uninterrupted;0.24439574493907096
teaching;0.5585099644789275
natal;0.631336085161114
aye;0.4298325452555843
club;0.6818067276500874
prophetic;0.3422339292886636
onset;0.4934826590877926
doublet;0.4166095268495149
hose;0.46394785444268455
maritime;0.6147811573036388
hobble;0.4113713367409068
mister;0.659844977759095
unprecedented;0.19478623601238043
declining;0.43332395151347664
facetious;0.34757737498452124
episode;0.7064821813764246
extant;0.6442381049207145
redeem;0.4683247249751384
cancer;0.5742243041731833
repeal;0.39305048937779796
finance;0.5102052414002096
scenery;0.3426393374572057
snout;0.42612093981403654
criticize;0.4169777084303878
nicely;0.40732630629370725
bountiful;0.38969161607935304
valiant;0.4179128917423756
diligence;0.37135978491468846
stringent;0.36221995478090885
windfall;0.3915983018725637
romp;0.5394428797835769
hymn;0.5770822299346289
devout;0.41711172700447247
slap;0.4513498000671768
curate;0.4365462715175344
recital;0.5041064410955962
heal;0.39014438797112405
sympathetic;0.280230017895581
ink;0.7304935853627232
wintry;0.46297931505278095
divest;0.5011038827728655
profuse;0.3730819160016767
doting;0.3646756795516319
immaterial;0.3636001644785762
infringement;0.36215518077060227
mademoiselle;0.44549646273297105
continual;0.36083264746557275
layman;0.36345943857112073
opiate;0.36324979509851335
conjugal;0.3267752454336093
misdemeanor;0.23088511486738073
licensed;0.6480458005651559
mixture;0.6052763164738478
soot;0.42622530458095725
ethereal;0.2317141143399326
twain;0.6807527226741565
ambassador;0.6108608662623152
gibbon;0.3900137495132066
ado;0.6410933167349748
burke;0.5508784770567564
gifted;0.465608798018634
setter;0.43107354436983936
hairy;0.3600183233649016
christen;0.5805221073031649
scaffold;0.2594085747219203
digression;0.4069339771966304
alarmed;0.3244084278742307
identification;0.5378308048429254
pink;0.6538501962633123
ostentatious;0.16830193609995603
civility;0.3049967938033383
rudeness;0.19199251678378595
servile;0.3180848327748963
spill;0.2796402847351596
bait;0.4750661285704907
volcanic;0.6048479610241357
wad;0.6071405936252309
shovel;0.4663565204745453
sled;0.46616312758885814
straighten;0.40786654976364356
motionless;0.36193422192669095
convulsion;0.30308983412458396
rationally;0.3700877283647823
irrepressible;0.16762012418453043
veto;0.7155108504403743
hump;0.4504297167831583
overgrow;0.328886688890175
bawl;0.4030420500864397
truck;0.5960781011106461
funnel;0.4510385057307626
proxy;0.4368865143620462
rapidity;0.301237221904195
classification;0.581463953647359
soberly;0.3350292179271156
fuse;0.48287225331655187
charmed;0.2602581373656541
parcel;0.3890809238797281
spouse;0.4023216929811723
orb;0.5090927561505106
wick;0.41852263579963
apprise;0.2934788639134789
passive;0.6147780516431862
pompous;0.32215737739201333
nauseous;0.30007727731617334
dose;0.7258394280656861
resident;0.5115111984545041
damage;0.5476718056365877
citadel;0.47245342203865115
extensively;0.5654762200096143
banker;0.6404130162461265
abstractedly;0.2692531770508225
crucible;0.42910025173911975
defray;0.3182903049295314
traditional;0.6350085190100504
rarity;0.34966550410331343
abstraction;0.40107154898339986
decent;0.4212980927887793
dissatisfaction;0.25939499915538816
exploration;0.6175563387212709
sip;0.5119888288281932
demurely;0.19324430540315204
slyly;0.3143374867431069
stealthy;0.4010095883511527
sardonic;0.188272103888458
flit;0.46327914696415384
tartar;0.4266403030086192
harrow;0.4789404703765256
shatter;0.4910688458707144
inveterate;0.23187427222318616
healthy;0.5947551382450893
cheery;0.3376080186534967
separately;0.45489396238652696
discoverer;0.37398877331935443
brightest;0.4261429944997821
briar;0.33429886125669095
diseased;0.3949807185481181
parasol;0.3650147657028355
max;0.7718682348174142
feat;0.8084123003172105
mason;0.6341790569405631
vulgar;0.3669223477192249
adage;0.2984326983725179
regeneration;0.38437491657249195
atonement;0.41374759060059163
ransack;0.36382064236788003
thoroughfare;0.20689444558328624
pester;0.47945324598254535
fen;0.5985812826812558
amputate;0.2965565328047625
incapacitate;0.4297378183833266
privately;0.523406203102694
rainy;0.7330320644005643
covenant;0.3753430608203146
credibility;0.29415010565220634
whizz;0.3595388797932468
classic;0.6239709985565114
lastly;0.32969603775628725
premise;0.4490102954047881
primarily;0.6552083928511846
flora;0.6526694218045059
ventilation;0.3255831235890637
intently;0.39210212495807184
incorrectly;0.20800427494924045
parrot;0.4034113815717924
rummage;0.3462858399592544
armory;0.4478452726014935
organism;0.36158413140379686
angular;0.6110110227770871
fibrous;0.2791324440389648
cocoa;0.36451876443902265
gloss;0.49300341482569954
duet;0.49114664671208047
terms;0.7487855731808971
deluge;0.5002818232710442
hey;0.69778611750185
abut;0.4551880761024032
uninspired;0.13142381011111226
bye;0.7869249821421425
sprig;0.3740557500906165
impetuous;0.2939078062674398
incarnate;0.4264082736175776
harden;0.4355222512690633
mutilated;0.24402540913858392
lop;0.6591549239280917
soak;0.501272074552221
heartless;0.3528002576821218
typify;0.43435672952003795
punch;0.6924933137366902
incite;0.47554440994327346
cannibal;0.2337181414214549
omission;0.34370415214568867
screech;0.36377518100792466
wallet;0.36675044618764024
currant;0.4453070105614023
hybrid;0.5273956530886845
daunt;0.44168222139044583
cube;0.759198582480013
huddle;0.5126727404831801
vial;0.5526645551002949
drawer;0.4435051292652152
nether;0.32149216050436225
progression;0.6243370541530581
forefather;0.28768141180226026
brunt;0.3608396514710118
animosity;0.2847998926989385
assailant;0.43233900466333847
tipsy;0.3549356072363131
condensed;0.35229507236719093
generate;0.6788065035333568
amateur;0.7501212086899088
upland;0.41145678376823636
spruce;0.37002061894119753
lowland;0.3111786226664401
gallantly;0.24420359656613763
gorgeously;0.3065992142134385
greyhound;0.35750882216067215
canon;0.7190409660771849
inspector;0.46813992528694454
dormitory;0.2444111777451201
embarrassed;0.25534163118392833
constitutionally;0.37460687307394913
charcoal;0.3383707362991159
uncontrolled;0.15251084010918206
eject;0.5150950418419912
squat;0.4886735665259312
mania;0.6120749909225686
casket;0.3632967325121426
corrode;0.383346003076403
fatten;0.43766671879215246
disaffection;0.26907632654191144
bankrupt;0.37114353558155194
wistful;0.4587282321225769
wondrous;0.4042148042058743
contaminate;0.24292521810944676
motley;0.5262526941929805
rogue;0.6059914012489871
homely;0.33596019577845976
loneliness;0.3202522432067739
culinary;0.158082431068383
politeness;0.3070849319696239
rosy;0.45432976271048187
embarrassing;0.33802193647351453
presentation;0.7058715831534398
surge;0.6786628280958077
slew;0.433216909695747
levy;0.5491270419239338
piedmont;0.5780121783479686
saving;0.7030606160729125
finery;0.29554107025032283
acacia;0.607123539321364
felony;0.4686972402525378
injunction;0.36741869202481364
conclusive;0.3497510394018745
peacefully;0.4245276767089711
rapier;0.44134144839606343
plumed;0.3131660065772451
curled;0.4249628036584871
pollution;0.6924670468353146
integrity;0.37915330230331734
storehouse;0.288585136695274
freak;0.820759767525866
subordination;0.44832652942028633
creak;0.4370464336447326
wail;0.4577143915404965
abrupt;0.3813574577173518
cote;0.8039389246232246
jasper;0.6808896529384021
adrift;0.44545117275860097
helm;0.7791610511541058
grassy;0.42702814702719016
homestead;0.42971462394759974
eccentricity;0.24061388190642483
scotch;0.4026768460429789
nuisance;0.3816616430145214
background;0.6350264577106203
portray;0.42038318229815663
agitator;0.28386448522710667
annal;0.45188236094500617
unlock;0.41424716276087253
rotary;0.6092739525807545
steadfastly;0.20462695855423385
hotly;0.4266154849320245
noticeable;0.4123094739934122
preserver;0.39776016921514273
unrecognized;0.15702468364219568
persist;0.4821721991601747
assimilation;0.37581113584533976
benign;0.40125454479813516
yearly;0.3978790840943131
surgical;0.6145331288445576
beech;0.4068015110721605
geographical;0.5470116077205622
proverbial;0.35329825981597446
enigma;0.6189414146358605
numerical;0.3954264550282905
mire;0.7924354900081347
intricacy;0.32673239466817444
carrion;0.411114868614208
rut;0.7948780870937479
loudest;0.381074961635412
frosty;0.4124434491470625
wedge;0.5661387027839895
downwards;0.3977451830188187
omen;0.3820441940140476
fluttering;0.3205235160848476
rehearsal;0.2583849419047942
interweave;0.38015337235941055
inspect;0.46064928096348795
intersect;0.38297846623100407
beginner;0.3576969967938386
pacify;0.36686195479730116
indescribable;0.12685039750437527
seizure;0.3192883365889402
unravel;0.37380500413914214
bravo;0.5379595864743292
rapt;0.4055282500463331
majestically;0.23025160293420197
subjugate;0.29531292240864226
turmoil;0.42033249572772124
gall;0.7728735067647431
stimulant;0.36530988179960255
hayward;0.6696842911401905
tape;0.640598898067846
profanity;0.23595848434112204
obscenity;0.2926239888789956
juggler;0.26402680284626473
ensue;0.3139349928773693
pawn;0.5251000104985901
fated;0.4674073249167166
bridegroom;0.18413807802365598
tighten;0.4186107459305042
spice;0.7115622211291086
exhilarating;0.2381582387596565
hood;0.7244622595482254
edit;0.6136652608507253
prior;0.6838868780996379
entry;0.8483560711287977
sales;0.7514566760664769
warble;0.4529646685437194
vigorously;0.28817117916067414
resign;0.5603455900293702
repartee;0.42641488932197996
voila;0.4803903581506446
encore;0.7280579732092117
advisable;0.26942743333932617
hypothetical;0.16249708919704828
fiftieth;0.34382468977515657
arithmetic;0.4067356311326671
cuff;0.5037924623411537
fray;0.7538768873352495
terrier;0.4074685971223938
retort;0.5028468010405929
righteousness;0.23846771027840846
sorely;0.37142011105443284
mimic;0.5060961851462552
siren;0.3875247955666225
railway;0.630648121639947
oblique;0.43774520819644797
mathematical;0.6136746920725331
catastrophe;0.2127673183828097
equator;0.13897484088667858
resent;0.4389146285722219
react;0.486075384457054
heritage;0.7313157129804071
behest;0.33575615216001836
testimonial;0.31386135077011496
loan;0.7503755043101653
vaunted;0.28090808068060874
rove;0.47187110520844155
unbecoming;0.20284438984444408
gloat;0.37995669314394387
simplest;0.40594984988123295
claimant;0.34542618746082354
competence;0.4859504967798806
pastoral;0.5536661312436943
pleasurable;0.21135102547030568
healthful;0.386605905889107
polished;0.3083809504851701
pictorial;0.36635092532186536
dairy;0.6591561067054258
photographic;0.6224628689886393
reporting;0.514104853184341
err;0.3959982586949443
soap;0.6342573505814052
replenish;0.2985163368398132
barge;0.49002364930160547
dispensation;0.3806969719865839
barbarism;0.22798101186842765
ostentation;0.362075528934069
parishioner;0.1875802539201311
vastness;0.32002069814374007
appendix;0.7213829107787725
tragic;0.3119512318998189
inky;0.32652487636660776
patiently;0.16762629843386506
meteorological;0.34530665659537735
reaper;0.3306013062013459
assault;0.5916295561542757
indict;0.406711500326375
mouthful;0.5369773780661957
jug;0.6991853428464055
fang;0.7322519264371508
antiquated;0.30148128515105205
unfashionable;0.12876282043466217
overrule;0.34788114972397427
dissimilar;0.2899616255129904
dejected;0.25020878006480507
reclaim;0.306792245806907
subservient;0.2886981162942769
archer;0.4978474804052558
doll;0.6823464813858584
amused;0.37723803171441
harness;0.5007119781144679
chandler;0.7561020155536009
brew;0.5798883842165649
criterion;0.3839585979781328
ant;0.7644857929772689
perforate;0.40618907454242315
dykes;0.561005106447043
recapitulate;0.31172442549231555
depress;0.43880254565447196
imminent;0.28011432129425173
encompass;0.4370354686924109
lizard;0.5649464588444374
eminently;0.3418587235120326
obstruct;0.3056431484562755
cloister;0.3053819353267041
laud;0.4593782232110627
ponderous;0.30220185231083596
puck;0.4915100011916699
indefinable;0.23296736946882568
bias;0.6051375897132263
mutiny;0.31385466735632594
painfully;0.3267143880158654
invincible;0.4101400995636689
phalanx;0.31278473992576505
immeasurably;0.14380555649307186
grocer;0.2690704362922637
crevice;0.3300965329108979
espionage;0.12142737267702351
intuition;0.35971928946710247
pamper;0.46828379120702807
solemnly;0.24500231055538055
eyelid;0.4187805185237206
billows;0.3961412904465515
wert;0.7569147080434848
cram;0.49322934405119545
greenness;0.356217280897969
roam;0.4724844129592157
condor;0.6311137178732213
consul;0.5975667796378469
evangelist;0.27325414208362614
renown;0.41829483234336395
wholesale;0.45025912397001716
mosque;0.5929978475816007
bigot;0.3861244079100586
luminary;0.34443566344369875
striped;0.49526000538933307
bronze;0.8721865704608567
revived;0.6228565460572018
stalwart;0.4107142836302948
inconvenient;0.2797046734694794
intoxication;0.35185640227933396
heather;0.7792230025925445
thirsty;0.3504361223672502
scald;0.4378530569395799
penitent;0.2512542955727217
stratum;0.45785854450603536
tackle;0.808434157658643
lookout;0.593290730289039
speculator;0.41753730217941715
purely;0.44399438512755396
touchstone;0.5155077179850406
dupe;0.4454063707173472
passport;0.4925943896602243
senor;0.5556023631885161
defer;0.4005853642529762
dissipation;0.33425758923742305
officious;0.30662754868217174
gratifying;0.2822948312660645
mightily;0.3641957220415348
elemental;0.5273155711869221
diligent;0.33608767557424063
shrill;0.44164252802976794
allay;0.43981269212761487
jot;0.5229378295120978
depending;0.7401775417199233
sleepy;0.396894210665125
refine;0.447965043106917
complex;0.5264414070475645
powerless;0.2689288172233571
envious;0.46714419151766645
incredulous;0.23618060878436173
susceptibility;0.2338036895080889
distinguishing;0.4680638606306255
dreamer;0.3993094345836181
mob;0.5694841071162142
porcelain;0.39524671396206756
debtor;0.3627486020487584
disobey;0.32362649573854646
mournfully;0.17679433266338385
nickname;0.6690626377201208
enticing;0.3126385628104962
curiously;0.33464460877998403
tombstone;0.3619477839074783
barker;0.4788362963632795
protective;0.396505456517573
manufacturer;0.6160108467980372
unmask;0.38227626387945646
sectional;0.3413300820054479
belie;0.35110253390446566
inquisition;0.2706370389702061
ascendancy;0.34668595956108805
negation;0.35138623335826447
delegation;0.6703322221946961
quietness;0.3519949243230882
entangle;0.26538787189740587
edict;0.29315581374700367
excommunication;0.26811178084388204
intermarry;0.3043783171845713
roundness;0.37377651184090566
conclave;0.2610412117256256
vexed;0.35119668943466475
polemic;0.3653330806294999
watcher;0.43791487039440397
width;0.6093739316052059
humorist;0.25806503766559774
delve;0.4788841885827794
pedestrian;0.30838023242204254
sack;0.743191938823108
strap;0.5236680368424655
gentility;0.3474117125279451
naughty;0.1906191492703288
virtuous;0.37926685628630963
upraised;0.35342140227743885
waft;0.47526330137594974
masked;0.40217285230408945
incongruity;0.39421394908052876
sacrament;0.3323533244943132
bayou;0.5545461884025049
relatively;0.5792962217947759
influx;0.36848586236258457
fewest;0.49113967688709625
gratuitous;0.3897802627073507
dominant;0.6572553950306385
hah;0.374433609864004
disgust;0.3633751322766265
alternate;0.7198113458785205
compost;0.4719617377505142
gazette;0.7110443563691984
bunk;0.4177352798720583
leisurely;0.191625408005555
fighter;0.5149357576496887
fa;0.8272340530407369
pertinent;0.37839989872620416
consecration;0.2866074582619477
media;0.72968499725475
longevity;0.3570963617248508
irrespective;0.12887969574275876
overboard;0.3795426532297128
guillotine;0.16895093799903985
sensuality;0.27648612775730447
safest;0.43993826253993934
hallowed;0.4325463341405734
shrine;0.6727951458202396
muck;0.4393900527586935
decayed;0.34137369389342215
sunlight;0.41079659479631847
collegiate;0.6279745456156189
indomitable;0.3148500516464036
fermentation;0.3275868419925611
sediment;0.35207975622122245
ingredient;0.3690225287585005
imprint;0.5677634094194409
ardent;0.32528578490208687
fraternity;0.29918469110173573
loudly;0.3863481312027437
disordered;0.4116651796724062
indefinite;0.3122066926810217
drab;0.4090188665054364
nakedness;0.3594327098457566
extol;0.42584661624652154
answerable;0.3236212073148165
emissary;0.34051454025268896
irregular;0.5978822644508703
tinder;0.5247380663499696
goldsmith;0.441543449056363
trance;0.6938734877533623
indefatigable;0.18074058953425245
epistle;0.31062505874320956
tumbler;0.383913606714649
successive;0.5499485745647243
carrot;0.41338760836020105
tawdry;0.3501723574127405
lantern;0.6630137960235802
rubbish;0.37743067565749394
divinity;0.4499757878465099
halfway;0.4750419921350013
scabbard;0.31458333963170115
annihilate;0.35057407824589526
toy;0.5371597589268683
disturbance;0.2712109256693556
ruff;0.48121630494775963
grouse;0.6046738862015859
alder;0.6302029004242342
crushed;0.4457545196263923
trip;0.7252682647442044
subtlety;0.221548342633134
mercurial;0.25939727721404665
fern;0.6728299257333334
hoof;0.46123044670872143
fabricate;0.44901730216602265
vigilant;0.29270263952386044
balm;0.42264505650745643
spicy;0.3555084016161263
obliging;0.2551333365171035
livery;0.44368985038782405
elective;0.37902011020894755
tar;0.7769323129887056
rat;0.5992474015486793
improvident;0.2105019174962549
chirp;0.4471607256534931
limber;0.35404390938941954
acquit;0.36661061032417575
decomposition;0.27697681257628237
nourishment;0.25716805156416744
indignant;0.35315864147443526
outrun;0.4321145411855205
legitimacy;0.372515637532006
canning;0.4027537138728798
squeal;0.33194514279739773
expulsion;0.5551288946450316
pew;0.4640802095156487
palfrey;0.2541090060582298
discrimination;0.5953676959432527
revolting;0.4408125808357773
ceremonial;0.44294147482171986
pursuer;0.3815561684901093
sobriety;0.28678969430536966
resolute;0.3141825533474906
wiry;0.3905955803775117
foregoing;0.316767159755494
firmament;0.5000017136803774
propagate;0.40342579889701236
combustible;0.7460554767684268
unique;0.7220267684185012
alumni;0.5869421920964266
misty;0.3797171630668124
shopkeeper;0.17240323386763926
consort;0.6717740401601363
resolutely;0.16404415044358678
winged;0.4074243832899091
concoct;0.37822571017126816
pudding;0.45572509666104594
overshadow;0.29217663359225177
failing;0.6734953000623055
lapse;0.45305468610685684
thoughtfully;0.3831962498347433
cork;0.7804236962241073
ode;0.6217737174334826
mercilessly;0.26178865306637134
weakest;0.3712742467465081
data;0.7354046890595325
applicable;0.40511343027102326
thatch;0.463929303517538
transit;0.6879340133779711
brandy;0.5471457919231665
preferable;0.31529473621866777
disable;0.353048316680036
neutral;0.726580038380971
canvas;0.6760071289868126
contemptuous;0.2662249475723156
overawe;0.32456961296779946
innkeeper;0.17210363852702668
billy;0.6715658158638964
maniacal;0.22398053617058888
fertile;0.4468905275064244
misunderstanding;0.2612650869436969
cartwheel;0.3693571626958881
critter;0.16905936004343763
chronicler;0.3032177499552165
recoil;0.48360100521879634
parched;0.37310751699548755
equip;0.6851136600505799
gong;0.7629085600571086
comfortably;0.29671166767186746
delicacy;0.2037842655454004
wee;0.8725991454664386
whitewash;0.4096915136806553
overbearing;0.25156533900907246
actively;0.4725997720979822
seduce;0.4416152689217583
guaranty;0.4415810271199041
nigger;0.39167091507868673
crank;0.4736256009613104
squabble;0.41475779889994896
unfolding;0.3137796249180585
jus;0.8067781233380131
predominant;0.3422879803010721
reed;0.7335763293547718
card;0.8082578853461039
dilapidated;0.24716792687504044
famed;0.3988617894973415
iceberg;0.420759563834897
oriental;0.6354379501350068
absorbing;0.38032783790929614
differently;0.3481487423443139
anarchy;0.2833542535288276
resounding;0.4240255029817777
erroneous;0.3335910476116343
improper;0.31171382406015014
tarpaulin;0.2174644759502577
liqueur;0.2604340206546489
stool;0.5388782797533295
nelly;0.6510325239343498
confidant;0.26382296645516595
feint;0.4461434804691658
suitably;0.42890651036904254
frustrate;0.28758582859600473
perverse;0.4868291029934826
openly;0.35792757122539287
transcend;0.430191911245984
implore;0.42399298557377324
yawning;0.28868805183361596
blanch;0.4041539280815312
console;0.7292311269717403
sleepless;0.37764470820412155
closing;0.7397825290414648
migration;0.6407804726153052
broker;0.49918949469000956
extinct;0.7489294226128662
contradiction;0.31047892469665284
buttermilk;0.43024584537525584
surf;0.6611533012283299
skiff;0.27402587753130836
cowardice;0.27710004935177973
husky;0.4735764913683986
carbonate;0.40148045974589536
confederate;0.7125832504874784
separatist;0.33473759491492405
ladyship;0.20940568535193743
lobster;0.30124758193422085
discontinue;0.3360387835820036
palisade;0.44920637946696207
intent;0.7656830282759488
undiscovered;0.3142612143820744
irritability;0.26460498914299285
crumb;0.4673726191758378
acorn;0.37619790353544996
personality;0.6252076145840727
contiguous;0.36209695052693835
ave;0.9784741759591978
serpentine;0.42786723753780115
basalt;0.29631891476403605
booty;0.39218623520873463
heifer;0.4046889724385059
bullock;0.7975916051321008
mantelpiece;0.16259930676124648
modestly;0.34661159031260896
cod;0.6949857239044174
haddock;0.3612800616826803
tiller;0.37654594339113595
compensate;0.31591791072089903
screw;0.43224112290609684
clan;0.6295350827131215
serenade;0.3933122688375674
grenadier;0.1785813360260555
azure;0.40850981121679036
fount;0.4517478497252995
rampant;0.4762019061956903
rife;0.44565722586173867
thaw;0.5243977182273479
molasses;0.28899562279900115
dandy;0.39026504697813896
friar;0.3569684515697861
throb;0.39183922438336977
rightful;0.2444207241500711
charitably;0.19939715654639173
grouping;0.41171935457860387
roughness;0.38548456868342046
twitch;0.3813882750011389
complexity;0.27432611056638634
candy;0.6109346165019147
manifestly;0.4432025809625847
epitome;0.2877240527484987
knuckle;0.4136508174237934
abject;0.3746167011716586
precarious;0.24029625116239337
physiology;0.5206565017119694
preservation;0.6409039050484628
grope;0.33700307525028694
applicant;0.2590307144250532
denomination;0.6553518659247275
inert;0.3370222849014605
optical;0.5971894888417824
uncomfortable;0.21533510122630659
behemoth;0.4525797915774141
unjustly;0.300008225681745
theorist;0.27385769629432777
larder;0.2674907293016602
calf;0.47584577933836536
placard;0.395560929606454
prominence;0.39938016582075936
whiteness;0.35687628267527255
gridiron;0.31716531603371834
democracy;0.6151652740013082
taint;0.416320046374806
involuntary;0.23458307369969467
mechanically;0.42227051070649235
dried;0.47432515917248924
pitiless;0.42151194564290245
seer;0.4613144815440039
mutation;0.4666166373011664
venomous;0.31847095721348284
illegitimate;0.31233722751521337
si;0.883405898652567
overhead;0.4210226904196189
comprehension;0.3274925948620934
brevity;0.4000727437836664
inviolable;0.22257583336246034
rigorous;0.24141356459640442
apiece;0.327335548040563
expenditure;0.3336329222528529
benedict;0.6889136327890724
awkwardly;0.254688838398875
vibrate;0.4385363779411563
pivot;0.6560881761638613
regale;0.41082237264597116
mongol;0.42920188096441514
inaccuracy;0.25523440523374413
eyeball;0.47434535700186914
harem;0.2525438366771438
inroad;0.35397574196656134
anew;0.2636110104758609
unreal;0.35948436801693284
alpha;0.6603426369233801
omega;0.6594610819088447
listener;0.29636716190318224
reverberate;0.29456753944074915
waive;0.45404519240790975
oxford;0.7308809136476628
liability;0.4996402682675901
buzz;0.690458317208742
leper;0.2991589723586303
rotten;0.6216763135996444
magnificently;0.3975287998285703
swain;0.38427963175721713
friendliness;0.2961886409253492
headquarters;0.6617273135316211
castor;0.6611496322795273
besotted;0.31085051879496983
aboriginal;0.5010422924221597
cove;0.5641671289481331
